instance,run_type,run,n_jobs,n_tools,magazine_size,variation,n_switches,run_time,author
cram_30_40_25_10,RANDOM-SA-SWAP-SW-SEEDNO,0,30,40,25,10,35,51.717,cram
cram_30_40_25_10,RANDOM-SA-SWAP-SW-SEEDNO,2,30,40,25,10,32,52.864,cram
cram_30_40_25_10,RANDOM-SA-SWAP-SW-SEEDNO,3,30,40,25,10,33,74.634,cram
cram_30_40_25_10,RANDOM-SA-SWAP-SW-SEEDNO,4,30,40,25,10,33,82.675,cram
cat_15_20_12_1,TOOLSEQ-SD,0,15,20,12,1,9,1.685,cat
cat_15_20_12_1,TOOLSEQ-SD,1,15,20,12,1,9,1.578,cat
cat_15_20_12_1,TOOLSEQ-SD,3,15,20,12,1,9,1.71,cat
cat_15_20_12_1,TOOLSEQ-SD,2,15,20,12,1,9,1.692,cat
cat_15_20_12_1,TOOLSEQ-SD,4,15,20,12,1,9,1.712,cat
cat_15_20_12_1,ORDERED-SD,4,15,20,12,1,9,1.601,cat
cat_15_20_12_1,ORDERED-SD,0,15,20,12,1,9,1.728,cat
cat_15_20_12_1,ORDERED-SD,1,15,20,12,1,9,1.587,cat
cat_15_20_12_1,ORDERED-SD,3,15,20,12,1,9,1.605,cat
cat_15_20_12_1,ORDERED-SD,2,15,20,12,1,9,1.541,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,1,8,2.611,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,1,8,3.667,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,1,8,2.607,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,1,8,2.697,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,1,8,3.67,cat
cat_15_20_12_1,RANDOM-SD,4,15,20,12,1,9,1.478,cat
cat_15_20_12_1,RANDOM-SD,2,15,20,12,1,9,1.476,cat
cat_15_20_12_1,RANDOM-SD,3,15,20,12,1,9,1.518,cat
cat_15_20_12_1,RANDOM-SD,1,15,20,12,1,9,1.79,cat
cat_15_20_12_1,RANDOM-SD,0,15,20,12,1,9,1.471,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,1,8,5.83,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,1,8,5.87,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,1,8,6.975,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,1,8,6.846,cat
cat_15_20_12_1,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,1,8,9.07,cat
cat_15_20_12_2,TOOLSEQ-SD,0,15,20,12,2,9,1.596,cat
cat_15_20_12_2,TOOLSEQ-SD,1,15,20,12,2,9,1.632,cat
cat_15_20_12_2,TOOLSEQ-SD,3,15,20,12,2,9,1.582,cat
cat_15_20_12_2,TOOLSEQ-SD,2,15,20,12,2,9,1.608,cat
cat_15_20_12_2,TOOLSEQ-SD,4,15,20,12,2,9,1.689,cat
cat_15_20_12_2,ORDERED-SD,4,15,20,12,2,12,1.642,cat
cat_15_20_12_2,ORDERED-SD,0,15,20,12,2,12,1.547,cat
cat_15_20_12_2,ORDERED-SD,1,15,20,12,2,12,1.513,cat
cat_15_20_12_2,ORDERED-SD,3,15,20,12,2,12,1.518,cat
cat_15_20_12_2,ORDERED-SD,2,15,20,12,2,12,1.633,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,2,8,9.021,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,2,8,9.381,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,2,8,8.924,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,2,8,9.119,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,2,8,10.909,cat
cat_15_20_12_2,RANDOM-SD,4,15,20,12,2,11,1.713,cat
cat_15_20_12_2,RANDOM-SD,2,15,20,12,2,11,1.781,cat
cat_15_20_12_2,RANDOM-SD,3,15,20,12,2,11,1.576,cat
cat_15_20_12_2,RANDOM-SD,1,15,20,12,2,11,1.766,cat
cat_15_20_12_2,RANDOM-SD,0,15,20,12,2,11,1.735,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,2,8,15.187,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,2,8,19.32,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,2,8,14.045,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,2,8,14.291,cat
cat_15_20_12_2,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,2,8,20.563,cat
cat_15_20_12_3,TOOLSEQ-SD,0,15,20,12,3,8,1.612,cat
cat_15_20_12_3,TOOLSEQ-SD,1,15,20,12,3,8,1.654,cat
cat_15_20_12_3,TOOLSEQ-SD,3,15,20,12,3,8,1.577,cat
cat_15_20_12_3,TOOLSEQ-SD,2,15,20,12,3,8,1.685,cat
cat_15_20_12_3,TOOLSEQ-SD,4,15,20,12,3,8,1.584,cat
cat_15_20_12_3,ORDERED-SD,4,15,20,12,3,9,1.616,cat
cat_15_20_12_3,ORDERED-SD,0,15,20,12,3,9,1.578,cat
cat_15_20_12_3,ORDERED-SD,1,15,20,12,3,9,1.532,cat
cat_15_20_12_3,ORDERED-SD,3,15,20,12,3,9,1.643,cat
cat_15_20_12_3,ORDERED-SD,2,15,20,12,3,9,1.532,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,3,7,7.878,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,3,7,7.85,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,3,7,7.884,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,3,7,7.915,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,3,7,8.475,cat
cat_15_20_12_3,RANDOM-SD,4,15,20,12,3,8,1.684,cat
cat_15_20_12_3,RANDOM-SD,2,15,20,12,3,8,1.791,cat
cat_15_20_12_3,RANDOM-SD,3,15,20,12,3,8,1.765,cat
cat_15_20_12_3,RANDOM-SD,1,15,20,12,3,8,1.621,cat
cat_15_20_12_3,RANDOM-SD,0,15,20,12,3,8,1.623,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,3,7,13.77,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,3,7,13.013,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,3,7,12.437,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,3,7,12.688,cat
cat_15_20_12_3,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,3,7,14.169,cat
cat_15_20_12_4,TOOLSEQ-SD,0,15,20,12,4,6,1.466,cat
cat_15_20_12_4,TOOLSEQ-SD,1,15,20,12,4,6,1.558,cat
cat_15_20_12_4,TOOLSEQ-SD,3,15,20,12,4,6,1.454,cat
cat_15_20_12_4,TOOLSEQ-SD,2,15,20,12,4,6,1.548,cat
cat_15_20_12_4,TOOLSEQ-SD,4,15,20,12,4,6,1.464,cat
cat_15_20_12_4,ORDERED-SD,4,15,20,12,4,7,1.676,cat
cat_15_20_12_4,ORDERED-SD,0,15,20,12,4,7,1.483,cat
cat_15_20_12_4,ORDERED-SD,1,15,20,12,4,7,1.594,cat
cat_15_20_12_4,ORDERED-SD,3,15,20,12,4,7,1.624,cat
cat_15_20_12_4,ORDERED-SD,2,15,20,12,4,7,1.639,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,4,6,7.213,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,4,6,7.651,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,4,6,7.228,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,4,6,6.125,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,4,6,7.767,cat
cat_15_20_12_4,RANDOM-SD,4,15,20,12,4,8,1.44,cat
cat_15_20_12_4,RANDOM-SD,2,15,20,12,4,8,1.411,cat
cat_15_20_12_4,RANDOM-SD,3,15,20,12,4,8,1.415,cat
cat_15_20_12_4,RANDOM-SD,1,15,20,12,4,8,1.413,cat
cat_15_20_12_4,RANDOM-SD,0,15,20,12,4,8,1.528,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,4,6,11.67,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,4,6,10.754,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,4,6,11.659,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,4,6,12.724,cat
cat_15_20_12_4,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,4,6,12.157,cat
cat_15_20_12_5,TOOLSEQ-SD,0,15,20,12,5,8,1.597,cat
cat_15_20_12_5,TOOLSEQ-SD,1,15,20,12,5,8,1.696,cat
cat_15_20_12_5,TOOLSEQ-SD,3,15,20,12,5,8,1.703,cat
cat_15_20_12_5,TOOLSEQ-SD,2,15,20,12,5,8,1.607,cat
cat_15_20_12_5,TOOLSEQ-SD,4,15,20,12,5,8,1.466,cat
cat_15_20_12_5,ORDERED-SD,4,15,20,12,5,8,1.617,cat
cat_15_20_12_5,ORDERED-SD,0,15,20,12,5,8,1.574,cat
cat_15_20_12_5,ORDERED-SD,1,15,20,12,5,8,1.756,cat
cat_15_20_12_5,ORDERED-SD,3,15,20,12,5,8,1.605,cat
cat_15_20_12_5,ORDERED-SD,2,15,20,12,5,8,1.588,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,5,8,9.022,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,5,8,8.794,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,5,8,8.938,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,5,8,9.466,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,5,8,8.494,cat
cat_15_20_12_5,RANDOM-SD,4,15,20,12,5,11,1.503,cat
cat_15_20_12_5,RANDOM-SD,2,15,20,12,5,11,1.405,cat
cat_15_20_12_5,RANDOM-SD,3,15,20,12,5,11,1.558,cat
cat_15_20_12_5,RANDOM-SD,1,15,20,12,5,11,1.383,cat
cat_15_20_12_5,RANDOM-SD,0,15,20,12,5,11,1.5,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,5,8,15.301,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,5,8,15.929,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,5,8,15.193,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,5,8,15.23,cat
cat_15_20_12_5,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,5,8,15.592,cat
cat_15_20_12_6,TOOLSEQ-SD,0,15,20,12,6,7,1.677,cat
cat_15_20_12_6,TOOLSEQ-SD,1,15,20,12,6,7,1.81,cat
cat_15_20_12_6,TOOLSEQ-SD,3,15,20,12,6,7,1.793,cat
cat_15_20_12_6,TOOLSEQ-SD,2,15,20,12,6,7,1.801,cat
cat_15_20_12_6,TOOLSEQ-SD,4,15,20,12,6,7,1.772,cat
cat_15_20_12_6,ORDERED-SD,4,15,20,12,6,12,1.656,cat
cat_15_20_12_6,ORDERED-SD,0,15,20,12,6,12,1.643,cat
cat_15_20_12_6,ORDERED-SD,1,15,20,12,6,12,1.542,cat
cat_15_20_12_6,ORDERED-SD,3,15,20,12,6,12,1.679,cat
cat_15_20_12_6,ORDERED-SD,2,15,20,12,6,12,1.673,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,6,7,8.991,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,6,7,9.177,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,6,7,9.139,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,6,7,8.821,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,6,7,9.223,cat
cat_15_20_12_6,RANDOM-SD,4,15,20,12,6,10,1.671,cat
cat_15_20_12_6,RANDOM-SD,2,15,20,12,6,10,1.492,cat
cat_15_20_12_6,RANDOM-SD,3,15,20,12,6,10,1.678,cat
cat_15_20_12_6,RANDOM-SD,1,15,20,12,6,10,1.514,cat
cat_15_20_12_6,RANDOM-SD,0,15,20,12,6,10,1.634,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,6,7,16.404,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,6,7,16.963,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,6,7,17.248,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,6,7,23.516,cat
cat_15_20_12_6,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,6,7,16.707,cat
cat_15_20_12_7,TOOLSEQ-SD,0,15,20,12,7,6,1.532,cat
cat_15_20_12_7,TOOLSEQ-SD,1,15,20,12,7,6,1.712,cat
cat_15_20_12_7,TOOLSEQ-SD,3,15,20,12,7,6,1.675,cat
cat_15_20_12_7,TOOLSEQ-SD,2,15,20,12,7,6,1.648,cat
cat_15_20_12_7,TOOLSEQ-SD,4,15,20,12,7,6,1.617,cat
cat_15_20_12_7,ORDERED-SD,4,15,20,12,7,6,1.609,cat
cat_15_20_12_7,ORDERED-SD,0,15,20,12,7,6,1.594,cat
cat_15_20_12_7,ORDERED-SD,1,15,20,12,7,6,1.702,cat
cat_15_20_12_7,ORDERED-SD,3,15,20,12,7,6,1.697,cat
cat_15_20_12_7,ORDERED-SD,2,15,20,12,7,6,1.751,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,7,6,4.394,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,7,6,4.691,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,7,6,3.372,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,7,6,3.519,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,7,6,5.028,cat
cat_15_20_12_7,RANDOM-SD,4,15,20,12,7,9,1.676,cat
cat_15_20_12_7,RANDOM-SD,2,15,20,12,7,9,1.697,cat
cat_15_20_12_7,RANDOM-SD,3,15,20,12,7,9,1.786,cat
cat_15_20_12_7,RANDOM-SD,1,15,20,12,7,9,1.709,cat
cat_15_20_12_7,RANDOM-SD,0,15,20,12,7,9,1.629,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,7,6,5.917,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,7,6,6.628,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,7,6,5.782,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,7,6,6.229,cat
cat_15_20_12_7,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,7,6,6.979,cat
cat_15_20_12_8,TOOLSEQ-SD,0,15,20,12,8,7,1.506,cat
cat_15_20_12_8,TOOLSEQ-SD,1,15,20,12,8,7,1.209,cat
cat_15_20_12_8,TOOLSEQ-SD,3,15,20,12,8,7,1.268,cat
cat_15_20_12_8,TOOLSEQ-SD,2,15,20,12,8,7,1.285,cat
cat_15_20_12_8,TOOLSEQ-SD,4,15,20,12,8,7,1.297,cat
cat_15_20_12_8,ORDERED-SD,4,15,20,12,8,12,1.165,cat
cat_15_20_12_8,ORDERED-SD,0,15,20,12,8,12,1.542,cat
cat_15_20_12_8,ORDERED-SD,1,15,20,12,8,12,1.202,cat
cat_15_20_12_8,ORDERED-SD,3,15,20,12,8,12,1.207,cat
cat_15_20_12_8,ORDERED-SD,2,15,20,12,8,12,1.227,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,8,7,10.065,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,8,7,9.58,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,8,7,10.184,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,8,7,10.185,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,8,7,9.792,cat
cat_15_20_12_8,RANDOM-SD,4,15,20,12,8,8,1.239,cat
cat_15_20_12_8,RANDOM-SD,2,15,20,12,8,8,1.183,cat
cat_15_20_12_8,RANDOM-SD,3,15,20,12,8,8,1.13,cat
cat_15_20_12_8,RANDOM-SD,1,15,20,12,8,8,1.264,cat
cat_15_20_12_8,RANDOM-SD,0,15,20,12,8,8,1.507,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,8,7,15.578,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,8,7,14.93,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,8,7,15.792,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,8,7,15.134,cat
cat_15_20_12_8,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,8,7,14.927,cat
cat_15_20_12_9,TOOLSEQ-SD,0,15,20,12,9,7,1.421,cat
cat_15_20_12_9,TOOLSEQ-SD,1,15,20,12,9,7,1.349,cat
cat_15_20_12_9,TOOLSEQ-SD,3,15,20,12,9,7,1.304,cat
cat_15_20_12_9,TOOLSEQ-SD,2,15,20,12,9,7,1.313,cat
cat_15_20_12_9,TOOLSEQ-SD,4,15,20,12,9,7,1.274,cat
cat_15_20_12_9,ORDERED-SD,4,15,20,12,9,12,1.228,cat
cat_15_20_12_9,ORDERED-SD,0,15,20,12,9,12,1.49,cat
cat_15_20_12_9,ORDERED-SD,1,15,20,12,9,12,1.198,cat
cat_15_20_12_9,ORDERED-SD,3,15,20,12,9,12,1.204,cat
cat_15_20_12_9,ORDERED-SD,2,15,20,12,9,12,1.16,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,9,7,6.579,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,9,7,7.744,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,9,7,6.855,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,9,7,7.034,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,9,7,7.715,cat
cat_15_20_12_9,RANDOM-SD,4,15,20,12,9,8,1.29,cat
cat_15_20_12_9,RANDOM-SD,2,15,20,12,9,8,1.17,cat
cat_15_20_12_9,RANDOM-SD,3,15,20,12,9,8,1.282,cat
cat_15_20_12_9,RANDOM-SD,1,15,20,12,9,8,1.255,cat
cat_15_20_12_9,RANDOM-SD,0,15,20,12,9,8,1.475,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,9,7,12.348,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,9,7,12.931,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,9,7,12.708,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,9,7,12.441,cat
cat_15_20_12_9,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,9,7,12.415,cat
cat_15_20_12_10,TOOLSEQ-SD,0,15,20,12,10,10,1.363,cat
cat_15_20_12_10,TOOLSEQ-SD,1,15,20,12,10,10,1.286,cat
cat_15_20_12_10,TOOLSEQ-SD,3,15,20,12,10,10,1.244,cat
cat_15_20_12_10,TOOLSEQ-SD,2,15,20,12,10,10,1.286,cat
cat_15_20_12_10,TOOLSEQ-SD,4,15,20,12,10,10,1.261,cat
cat_15_20_12_10,ORDERED-SD,4,15,20,12,10,12,1.35,cat
cat_15_20_12_10,ORDERED-SD,0,15,20,12,10,12,1.377,cat
cat_15_20_12_10,ORDERED-SD,1,15,20,12,10,12,1.292,cat
cat_15_20_12_10,ORDERED-SD,3,15,20,12,10,12,1.31,cat
cat_15_20_12_10,ORDERED-SD,2,15,20,12,10,12,1.296,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEED7,2,15,20,12,10,8,8.967,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEED7,3,15,20,12,10,8,8.849,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEED7,1,15,20,12,10,8,8.895,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEED7,0,15,20,12,10,8,9.213,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEED7,4,15,20,12,10,8,9.022,cat
cat_15_20_12_10,RANDOM-SD,4,15,20,12,10,10,1.365,cat
cat_15_20_12_10,RANDOM-SD,2,15,20,12,10,10,1.265,cat
cat_15_20_12_10,RANDOM-SD,3,15,20,12,10,10,1.391,cat
cat_15_20_12_10,RANDOM-SD,1,15,20,12,10,10,1.259,cat
cat_15_20_12_10,RANDOM-SD,0,15,20,12,10,10,1.472,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEEDNO,1,15,20,12,10,8,14.973,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEEDNO,0,15,20,12,10,8,15.807,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEEDNO,2,15,20,12,10,8,14.479,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEEDNO,3,15,20,12,10,8,15.265,cat
cat_15_20_12_10,RANDOM-SA-SWAP-SW-SEEDNO,4,15,20,12,10,8,15.199,cat
cat_30_40_17_1,TOOLSEQ-SD,0,30,40,17,1,86,2.018,cat
cat_30_40_17_1,TOOLSEQ-SD,1,30,40,17,1,86,1.801,cat
cat_30_40_17_1,TOOLSEQ-SD,3,30,40,17,1,86,1.836,cat
cat_30_40_17_1,TOOLSEQ-SD,2,30,40,17,1,86,1.902,cat
cat_30_40_17_1,TOOLSEQ-SD,4,30,40,17,1,86,1.826,cat
cat_30_40_17_1,ORDERED-SD,4,30,40,17,1,108,1.953,cat
cat_30_40_17_1,ORDERED-SD,0,30,40,17,1,108,2.09,cat
cat_30_40_17_1,ORDERED-SD,1,30,40,17,1,108,1.946,cat
cat_30_40_17_1,ORDERED-SD,3,30,40,17,1,108,1.944,cat
cat_30_40_17_1,ORDERED-SD,2,30,40,17,1,108,1.922,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEED7,2,30,40,17,1,78,31.405,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEED7,3,30,40,17,1,78,30.656,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEED7,1,30,40,17,1,78,31.117,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEED7,0,30,40,17,1,78,33.379,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEED7,4,30,40,17,1,78,30.734,cat
cat_30_40_17_1,RANDOM-SD,4,30,40,17,1,101,2.901,cat
cat_30_40_17_1,RANDOM-SD,2,30,40,17,1,101,2.854,cat
cat_30_40_17_1,RANDOM-SD,3,30,40,17,1,101,2.801,cat
cat_30_40_17_1,RANDOM-SD,1,30,40,17,1,101,2.883,cat
cat_30_40_17_1,RANDOM-SD,0,30,40,17,1,101,3.099,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEEDNO,1,30,40,17,1,71,83.442,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEEDNO,0,30,40,17,1,77,60.008,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEEDNO,2,30,40,17,1,77,62.731,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEEDNO,3,30,40,17,1,77,64.427,cat
cat_30_40_17_1,RANDOM-SA-SWAP-SW-SEEDNO,4,30,40,17,1,78,58.985,cat
cat_30_40_17_2,TOOLSEQ-SD,0,30,40,17,2,96,2.882,cat
cat_30_40_17_2,TOOLSEQ-SD,1,30,40,17,2,96,2.808,cat
cat_30_40_17_2,TOOLSEQ-SD,3,30,40,17,2,96,2.822,cat
cat_30_40_17_2,TOOLSEQ-SD,2,30,40,17,2,96,2.753,cat
cat_30_40_17_2,TOOLSEQ-SD,4,30,40,17,2,96,2.873,cat
cat_30_40_17_2,ORDERED-SD,4,30,40,17,2,102,2.71,cat
cat_30_40_17_2,ORDERED-SD,0,30,40,17,2,102,2.77,cat
cat_30_40_17_2,ORDERED-SD,1,30,40,17,2,102,2.954,cat
cat_30_40_17_2,ORDERED-SD,3,30,40,17,2,102,2.975,cat
cat_30_40_17_2,ORDERED-SD,2,30,40,17,2,102,2.319,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEED7,2,30,40,17,2,87,29.679,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEED7,3,30,40,17,2,87,30.735,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEED7,1,30,40,17,2,87,30.578,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEED7,0,30,40,17,2,87,30.044,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEED7,4,30,40,17,2,87,35.185,cat
cat_30_40_17_2,RANDOM-SD,4,30,40,17,2,116,1.816,cat
cat_30_40_17_2,RANDOM-SD,2,30,40,17,2,116,1.778,cat
cat_30_40_17_2,RANDOM-SD,3,30,40,17,2,116,1.78,cat
cat_30_40_17_2,RANDOM-SD,1,30,40,17,2,116,1.866,cat
cat_30_40_17_2,RANDOM-SD,0,30,40,17,2,116,1.872,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEEDNO,1,30,40,17,2,82,68.139,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEEDNO,0,30,40,17,2,82,50.956,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEEDNO,2,30,40,17,2,84,67.359,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEEDNO,3,30,40,17,2,77,43.75,cat
cat_30_40_17_2,RANDOM-SA-SWAP-SW-SEEDNO,4,30,40,17,2,79,60.93,cat
cat_30_40_17_3,TOOLSEQ-SD,0,30,40,17,3,83,1.856,cat
cat_30_40_17_3,TOOLSEQ-SD,1,30,40,17,3,83,1.909,cat
cat_30_40_17_3,TOOLSEQ-SD,3,30,40,17,3,83,1.886,cat
cat_30_40_17_3,TOOLSEQ-SD,2,30,40,17,3,83,1.913,cat
